time,Idm,Iqm,Te,Vd,Vq,We,Idref,Wheel_Speed,Velocity,wm
1.628,161.260700963396,288.969355106216,93.970696443727,-12.5842006576221,38.7549597159929,252.14317717455,161.220346110533,25.1552077615963,6.10077469543599,111.940674539104
1.629,161.260720279972,288.969365890553,93.9706502161333,-12.593130358937,38.7740229145373,252.284186241143,161.220346110533,25.1710514769439,6.10461699518937,112.0111790724
1.63,161.260739592572,288.969376675993,93.9706039233738,-12.6020604442762,38.7930852088521,252.425191208018,161.220346110533,25.186894731649,6.10845918291306,112.081681555838
1.631,161.260758901194,288.969387462536,93.970557565416,-12.6109909133775,38.8121465985502,252.566192072651,161.220346110533,25.2027375254279,6.11230125853821,112.152181988154
1.632,161.260778205837,288.969398250182,93.9705111422276,-12.6199217659786,38.8312070832445,252.707188832514,161.220346110533,25.2185798579968,6.11614322199597,112.222680368086
1.633,161.260797506499,288.969409038931,93.9704646537762,-12.6288530018165,38.8502666625475,252.848181485084,161.220346110533,25.234421729072,6.1199850732175,112.293176694371
1.634,161.260816803177,288.969419828783,93.970418100029,-12.6377846206287,38.8693253360726,252.989170027834,161.220346110533,25.2502631383698,6.12382681213398,112.363670965746
1.635,161.26083609587,288.969430619738,93.9703714809538,-12.6467166221527,38.8883831034324,253.130154458239,161.220346110533,25.2661040856064,6.12766843867658,112.434163180948
1.636,161.260855384576,288.969441411795,93.9703247965177,-12.6556490061253,38.90743996424,253.271134773776,161.220346110533,25.2819445704981,6.13150995277648,112.504653338717
1.637,161.260874669292,288.969452204954,93.9702780466884,-12.6645817722841,38.9264959181084,253.412110971919,161.220346110533,25.2977845927614,6.13535135436486,112.575141437788
1.638,161.260893950018,288.969462999216,93.9702312314337,-12.6735149203663,38.9455509646507,253.553083050145,161.220346110533,25.3136241521126,6.13919264337294,112.645627476901
1.639,161.260913226752,288.96947379458,93.970184350721,-12.682448450109,38.9646051034799,253.694051005929,161.220346110533,25.3294632482681,6.14303381973191,112.716111454793
1.64,161.260932499491,288.969484591046,93.9701374045178,-12.6913823612493,38.9836583342094,253.835014836747,161.220346110533,25.3453018809443,6.14687488337297,112.786593370202
1.641,161.260951768234,288.969495388613,93.9700903927916,-12.7003166535243,39.002710656452,253.975974540076,161.220346110533,25.3611400498577,6.15071583422736,112.857073221867
1.642,161.260971032979,288.969506187283,93.9700433155104,-12.7092513266709,39.0217620698208,254.116930113393,161.220346110533,25.3769777547248,6.15455667222628,112.927551008525
1.643,161.260990293724,288.969516987053,93.9699961726413,-12.7181863804261,39.04081257393,254.257881554175,161.220346110533,25.3928149952621,6.15839739730097,112.998026728916
1.644,161.261009550466,288.969527787926,93.9699489641526,-12.7271218145267,39.0598621683915,254.398828859899,161.220346110533,25.4086517711861,6.16223800938266,113.068500381778
1.645,161.261028803203,288.9695385899,93.9699016900112,-12.7360576287094,39.0789108528193,254.539772028043,161.220346110533,25.4244880822135,6.1660785084026,113.13897196585
1.646,161.261048051935,288.969549392974,93.9698543501848,-12.7449938227115,39.097958626827,254.680711056083,161.220346110533,25.4403239280607,6.16991889429204,113.20944147987
1.647,161.261067296661,288.969560197149,93.9698069446413,-12.7539303962695,39.1170054900277,254.821645941498,161.220346110533,25.4561593084445,6.17375916698223,113.279908922578
1.648,161.261086537376,288.969571002425,93.9697594733482,-12.7628673491202,39.1360514420349,254.962576681767,161.220346110533,25.4719942230814,6.17759932640444,113.350374292712
1.649,161.26110577408,288.969581808802,93.9697119362736,-12.7718046810003,39.1550964824618,255.103503274367,161.220346110533,25.4878286716881,6.18143937248994,113.420837589012
1.65,161.26112500677,288.969592616279,93.9696643333844,-12.7807423916461,39.1741406109222,255.244425716777,161.220346110533,25.5036626539814,6.18527930516999,113.491298810217
1.651,161.261144235447,288.969603424856,93.9696166646489,-12.7896804807951,39.19318382703,255.385344006477,161.220346110533,25.519496169678,6.1891191243759,113.561757955067
1.652,161.261163460106,288.969614234535,93.9695689300349,-12.7986189481828,39.2122261303977,255.526258140945,161.220346110533,25.5353292184946,6.19295883003894,113.632215022301
1.653,161.261182680745,288.969625045313,93.9695211295096,-12.8075577935462,39.2312675206398,255.66716811766,161.220346110533,25.551161800148,6.19679842209041,113.702670010659
